02454.M_train,248
02455.M_train,161
14287.M_train,224
02458.M_train,83
14282.M_train,60
14281.M_train,190
14280.M_train,42
03939.M_train,205
13148.M_train,65
13149.M_train,28
13028.M_train,73
07648.M_train,89
07649.M_train,187
10809.M_train,118
05470.M_train,140
05471.M_train,169
05472.M_train,62
05473.M_train,52
05474.M_train,245
05475.M_train,29
05476.M_train,47
00156.M_train,161
00157.M_train,174
00155.M_train,168
00152.M_train,109
00151.M_train,211
12685.M_train,186
00158.M_train,218
00159.M_train,106
05374.M_train,109
05375.M_train,149
05376.M_train,63
05370.M_train,138
05371.M_train,41
05373.M_train,102
05378.M_train,33
05379.M_train,243
08874.M_train,101
00400.M_train,114
07562.M_train,95
07563.M_train,64
07560.M_train,67
07561.M_train,58
07566.M_train,127
07565.M_train,82
07568.M_train,118
07569.M_train,92
12687.M_train,178
11686.M_train,13
12638.M_train,102
12639.M_train,132
12636.M_train,135
12634.M_train,101
09109.M_train,35
12630.M_train,242
12631.M_train,218
08876.M_train,235
08871.M_train,216
12978.M_train,83
12862.M_train,136
11684.M_train,113
13509.M_train,56
13508.M_train,89
07017.M_train,136
13502.M_train,218
13501.M_train,173
12683.M_train,197
13506.M_train,209
13504.M_train,99
12970.M_train,14
13388.M_train,187
13386.M_train,132
13385.M_train,17
13384.M_train,139
13383.M_train,83
13382.M_train,190
13381.M_train,142
05148.M_train,77
05149.M_train,130
05350.M_train,220
05140.M_train,25
05141.M_train,81
05142.M_train,155
05144.M_train,92
05145.M_train,40
05146.M_train,239
03700.M_train,190
09200.M_train,177
11358.M_train,157
11359.M_train,189
11356.M_train,108
11357.M_train,7
11355.M_train,97
11352.M_train,140
11353.M_train,31
11351.M_train,67
07500.M_train,6
05018.M_train,189
09698.M_train,181
08091.M_train,16
09690.M_train,126
08096.M_train,80
09692.M_train,109
09694.M_train,63
09695.M_train,136
08097.M_train,1
08094.M_train,232
08095.M_train,79
12679.M_train,41
11402.M_train,169
08099.M_train,160
09521.M_train,178
06850.M_train,40
05016.M_train,47
05017.M_train,81
12439.M_train,9
04868.M_train,33
09834.M_train,102
04865.M_train,212
04864.M_train,35
04863.M_train,158
04862.M_train,60
03402.M_train,215
03403.M_train,244
03401.M_train,237
03406.M_train,220
03407.M_train,197
03405.M_train,82
03409.M_train,109
02683.M_train,229
02682.M_train,177
02681.M_train,103
02680.M_train,56
02687.M_train,86
02686.M_train,156
02684.M_train,105
02689.M_train,119
02688.M_train,197
04593.M_train,190
04592.M_train,189
08991.M_train,140
11956.M_train,205
11957.M_train,208
11954.M_train,147
08990.M_train,72
11952.M_train,9
11953.M_train,44
11951.M_train,189
08997.M_train,120
12678.M_train,189
11958.M_train,156
08996.M_train,153
13760.M_train,201
13761.M_train,71
13762.M_train,137
13763.M_train,32
13764.M_train,184
13767.M_train,10
13768.M_train,117
13828.M_train,192
08994.M_train,232
09524.M_train,51
05568.M_train,189
05569.M_train,209
05560.M_train,140
05562.M_train,190
05563.M_train,28
05564.M_train,245
05565.M_train,200
05566.M_train,203
05567.M_train,160
14063.M_train,144
14062.M_train,82
14061.M_train,207
14060.M_train,1
14067.M_train,181
14066.M_train,61
14065.M_train,85
14069.M_train,54
14068.M_train,113
02069.M_train,6
02062.M_train,23
02063.M_train,63
02060.M_train,89
02061.M_train,246
02066.M_train,168
02067.M_train,238
02064.M_train,20
02065.M_train,154
01951.M_train,43
01953.M_train,140
01952.M_train,0
01955.M_train,28
01954.M_train,219
01956.M_train,50
01959.M_train,189
01958.M_train,177
08561.M_train,69
08560.M_train,75
08563.M_train,228
00308.M_train,87
00309.M_train,197
08567.M_train,7
08566.M_train,158
00304.M_train,47
00306.M_train,103
13744.M_train,235
00301.M_train,123
00302.M_train,39
00303.M_train,31
05538.M_train,134
08203.M_train,193
13576.M_train,242
09528.M_train,149
14195.M_train,182
14194.M_train,105
00987.M_train,223
08019.M_train,110
08017.M_train,65
08011.M_train,56
00985.M_train,9
08013.M_train,83
08012.M_train,232
14199.M_train,211
14198.M_train,12
03226.M_train,150
00982.M_train,189
00800.M_train,184
00981.M_train,24
05927.M_train,112
03225.M_train,103
06909.M_train,97
06906.M_train,194
06907.M_train,222
06904.M_train,99
06905.M_train,56
06903.M_train,56
06901.M_train,83
07681.M_train,89
05926.M_train,41
07680.M_train,78
07683.M_train,127
07682.M_train,107
07685.M_train,109
07684.M_train,15
03909.M_train,185
05925.M_train,193
07687.M_train,67
03902.M_train,234
03903.M_train,162
03904.M_train,86
03905.M_train,222
03906.M_train,60
03907.M_train,217
10594.M_train,49
06026.M_train,70
10597.M_train,188
08258.M_train,158
08259.M_train,108
10592.M_train,76
06027.M_train,209
08254.M_train,235
08255.M_train,8
08256.M_train,147
08257.M_train,239
08253.M_train,189
01643.M_train,56
01642.M_train,113
01641.M_train,177
01647.M_train,214
01646.M_train,160
01644.M_train,131
06022.M_train,217
01649.M_train,65
01648.M_train,28
06023.M_train,238
06020.M_train,112
06021.M_train,14
13393.M_train,102
07114.M_train,177
07117.M_train,134
07110.M_train,114
07113.M_train,231
07119.M_train,64
06899.M_train,220
06898.M_train,23
09734.M_train,89
09735.M_train,95
09732.M_train,99
09731.M_train,137
06891.M_train,217
06890.M_train,14
06893.M_train,196
06892.M_train,95
06895.M_train,134
06894.M_train,211
06897.M_train,110
06896.M_train,177
12402.M_train,2
12403.M_train,48
12404.M_train,153
11279.M_train,125
12406.M_train,248
12407.M_train,175
12408.M_train,148
11278.M_train,148
00136.M_train,161
00135.M_train,152
00134.M_train,190
00133.M_train,111
00132.M_train,84
00131.M_train,109
00139.M_train,98
00138.M_train,99
08145.M_train,60
08144.M_train,5
08146.M_train,161
08141.M_train,93
08143.M_train,128
08142.M_train,185
08149.M_train,190
08148.M_train,135
14100.M_train,139
11270.M_train,158
11257.M_train,65
00088.M_train,247
06078.M_train,5
06079.M_train,248
00080.M_train,91
00087.M_train,241
00085.M_train,169
06281.M_train,78
06280.M_train,2
06283.M_train,166
06282.M_train,10
06286.M_train,33
06288.M_train,121
07180.M_train,183
07183.M_train,88
09784.M_train,222
09785.M_train,85
09786.M_train,96
07826.M_train,160
07824.M_train,101
01408.M_train,124
01409.M_train,2
07820.M_train,144
07821.M_train,179
01404.M_train,137
01406.M_train,119
01407.M_train,190
07182.M_train,73
01401.M_train,102
01403.M_train,65
10931.M_train,23
10930.M_train,106
10932.M_train,131
10935.M_train,31
09782.M_train,89
07948.M_train,47
07947.M_train,196
07946.M_train,99
07945.M_train,134
07944.M_train,128
07943.M_train,153
07942.M_train,52
07940.M_train,246
05707.M_train,91
05706.M_train,218
05704.M_train,217
05703.M_train,187
05702.M_train,216
05701.M_train,216
13439.M_train,201
05709.M_train,130
05708.M_train,135
07709.M_train,225
07708.M_train,0
11200.M_train,194
07703.M_train,200
07702.M_train,91
07705.M_train,199
07704.M_train,129
07707.M_train,99
05154.M_train,57
05155.M_train,15
05156.M_train,63
01849.M_train,60
01848.M_train,100
05157.M_train,231
07187.M_train,63
01841.M_train,106
01843.M_train,29
01845.M_train,189
01844.M_train,77
01847.M_train,94
01846.M_train,142
11118.M_train,30
05152.M_train,177
01586.M_train,56
07186.M_train,72
11500.M_train,170
01542.M_train,103
01540.M_train,17
01546.M_train,238
01547.M_train,82
01544.M_train,32
01545.M_train,160
07954.M_train,164
01548.M_train,126
01549.M_train,225
07951.M_train,243
07952.M_train,150
09117.M_train,189
00178.M_train,182
00179.M_train,30
09116.M_train,170
00174.M_train,231
00175.M_train,142
00176.M_train,223
00177.M_train,181
00170.M_train,160
09114.M_train,38
09111.M_train,113
11042.M_train,85
02478.M_train,202
02479.M_train,160
11040.M_train,170
02470.M_train,229
02471.M_train,242
02473.M_train,20
02474.M_train,160
02475.M_train,223
02476.M_train,174
02477.M_train,190
06697.M_train,177
06696.M_train,65
06695.M_train,37
06694.M_train,37
06691.M_train,233
11044.M_train,242
02929.M_train,114
06699.M_train,83
06698.M_train,25
11096.M_train,65
11095.M_train,88
02928.M_train,211
11093.M_train,222
09119.M_train,49
11090.M_train,237
13822.M_train,75
13347.M_train,112
09118.M_train,46
11049.M_train,107
11099.M_train,86
11098.M_train,231
12615.M_train,162
12616.M_train,21
11048.M_train,65
10668.M_train,196
12612.M_train,167
10664.M_train,27
10665.M_train,122
10666.M_train,178
08615.M_train,193
10660.M_train,106
10661.M_train,21
10662.M_train,92
10663.M_train,87
02949.M_train,241
02948.M_train,52
02941.M_train,136
02940.M_train,40
02942.M_train,103
02945.M_train,65
02944.M_train,72
02947.M_train,160
02946.M_train,74
14008.M_train,160
14009.M_train,26
14006.M_train,223
04709.M_train,95
14004.M_train,69
14005.M_train,70
14002.M_train,28
13820.M_train,118
09367.M_train,25
09366.M_train,59
09365.M_train,201
09364.M_train,60
09363.M_train,231
09362.M_train,134
09361.M_train,92
09360.M_train,187
13106.M_train,187
13107.M_train,169
13104.M_train,89
13105.M_train,32
13102.M_train,188
13103.M_train,186
09369.M_train,5
09368.M_train,150
13821.M_train,86
05128.M_train,216
05129.M_train,103
05127.M_train,220
05124.M_train,160
05125.M_train,88
05122.M_train,135
05123.M_train,40
05121.M_train,36
08329.M_train,143
08328.M_train,63
00850.M_train,117
08797.M_train,199
08321.M_train,70
08320.M_train,10
08323.M_train,87
08322.M_train,47
08325.M_train,217
08324.M_train,247
11375.M_train,62
11376.M_train,228
11377.M_train,164
05050.M_train,115
11371.M_train,44
11372.M_train,8
11373.M_train,69
11378.M_train,127
11379.M_train,10
13824.M_train,160
13838.M_train,99
10389.M_train,73
11430.M_train,160
11185.M_train,78
08798.M_train,107
12918.M_train,212
08799.M_train,66
06215.M_train,28
06214.M_train,26
00293.M_train,84
00292.M_train,2
00291.M_train,110
00290.M_train,47
00297.M_train,180
00296.M_train,161
00295.M_train,41
00294.M_train,67
00299.M_train,21
00298.M_train,21
10385.M_train,89
04152.M_train,224
13050.M_train,144
04151.M_train,99
04156.M_train,103
04157.M_train,164
04154.M_train,111
04155.M_train,217
04158.M_train,45
04159.M_train,97
03428.M_train,141
03429.M_train,143
03420.M_train,161
03421.M_train,131
03423.M_train,218
03425.M_train,107
03426.M_train,160
03427.M_train,132
11665.M_train,26
11664.M_train,102
11667.M_train,103
11666.M_train,75
11661.M_train,103
11660.M_train,67
11663.M_train,63
11662.M_train,240
11669.M_train,212
11668.M_train,63
07960.M_train,56
13829.M_train,32
06200.M_train,19
09103.M_train,160
11427.M_train,85
11978.M_train,75
11979.M_train,224
11974.M_train,165
11975.M_train,176
11976.M_train,121
11977.M_train,41
11970.M_train,217
09094.M_train,226
11972.M_train,86
11973.M_train,82
13808.M_train,174
13809.M_train,27
13801.M_train,243
13802.M_train,110
13803.M_train,240
13804.M_train,213
13805.M_train,241
13807.M_train,185
04280.M_train,89
04281.M_train,183
02040.M_train,76
04284.M_train,201
04285.M_train,169
02045.M_train,88
04287.M_train,104
04288.M_train,35
04289.M_train,205
02049.M_train,131
02048.M_train,187
11796.M_train,224
01197.M_train,205
01195.M_train,104
01194.M_train,218
01193.M_train,139
01192.M_train,65
01191.M_train,9
07467.M_train,189
01199.M_train,170
01198.M_train,26
07466.M_train,145
11214.M_train,65
07461.M_train,189
11215.M_train,145
11438.M_train,71
07460.M_train,208
01089.M_train,148
01088.M_train,70
09978.M_train,52
11439.M_train,143
02898.M_train,167
07468.M_train,39
01977.M_train,12
01976.M_train,0
01975.M_train,13
00975.M_train,14
00973.M_train,114
01971.M_train,118
01970.M_train,204
01978.M_train,160
10350.M_train,53
08033.M_train,203
08032.M_train,160
08030.M_train,108
08037.M_train,163
08036.M_train,199
08035.M_train,180
08034.M_train,118
08039.M_train,102
11440.M_train,160
11520.M_train,48
12681.M_train,114
10869.M_train,21
06924.M_train,56
06925.M_train,171
06926.M_train,32
06927.M_train,239
06920.M_train,110
06921.M_train,163
06922.M_train,15
12723.M_train,126
06928.M_train,155
07059.M_train,160
07051.M_train,160
10862.M_train,193
07053.M_train,126
07052.M_train,105
07055.M_train,27
07057.M_train,16
07056.M_train,222
05800.M_train,76
12832.M_train,113
12071.M_train,53
07209.M_train,177
07139.M_train,146
07138.M_train,170
07133.M_train,177
07132.M_train,88
07131.M_train,35
07130.M_train,0
07137.M_train,240
07136.M_train,222
07135.M_train,186
09718.M_train,93
09719.M_train,198
09714.M_train,120
09715.M_train,155
09716.M_train,165
09717.M_train,38
09710.M_train,122
09711.M_train,28
09712.M_train,76
09713.M_train,126
07202.M_train,139
12748.M_train,148
12749.M_train,225
08748.M_train,228
07207.M_train,79
08749.M_train,212
00150.M_train,90
07206.M_train,142
08746.M_train,150
07205.M_train,46
08747.M_train,29
13672.M_train,182
07204.M_train,225
08744.M_train,35
12518.M_train,219
08745.M_train,246
08742.M_train,2
08741.M_train,82
00936.M_train,152
00937.M_train,9
10828.M_train,188
04047.M_train,207
06054.M_train,122
06055.M_train,66
06056.M_train,37
04046.M_train,103
06051.M_train,160
06052.M_train,77
06053.M_train,160
00932.M_train,49
06058.M_train,15
06059.M_train,175
00933.M_train,10
05837.M_train,156
05836.M_train,185
07347.M_train,129
09436.M_train,136
09437.M_train,29
09079.M_train,85
09078.M_train,203
13915.M_train,248
07808.M_train,157
07809.M_train,224
07804.M_train,82
07805.M_train,212
07806.M_train,78
07807.M_train,106
09075.M_train,15
07801.M_train,224
07340.M_train,243
07803.M_train,14
12721.M_train,191
12876.M_train,215
07925.M_train,21
07924.M_train,49
07927.M_train,49
07926.M_train,85
07368.M_train,139
07923.M_train,14
07922.M_train,98
07365.M_train,15
07364.M_train,5
07367.M_train,147
07002.M_train,140
07360.M_train,9
07363.M_train,234
07362.M_train,129
09889.M_train,187
09888.M_train,82
07728.M_train,243
07727.M_train,17
07726.M_train,102
07342.M_train,120
07724.M_train,63
07723.M_train,60
07721.M_train,13
05758.M_train,64
10500.M_train,110
07343.M_train,228
12878.M_train,63
09523.M_train,27
06538.M_train,51
09522.M_train,140
13919.M_train,212
14208.M_train,227
05902.M_train,52
09520.M_train,117
05831.M_train,160
09527.M_train,15
09526.M_train,183
05788.M_train,160
12589.M_train,57
09525.M_train,196
12078.M_train,31
12079.M_train,217
05780.M_train,220
05757.M_train,14
05782.M_train,45
05783.M_train,189
05784.M_train,151
05785.M_train,43
05756.M_train,154
11641.M_train,63
00193.M_train,15
00190.M_train,46
00191.M_train,16
00196.M_train,31
00197.M_train,137
00194.M_train,245
00199.M_train,63
07608.M_train,56
07609.M_train,103
12165.M_train,242
11647.M_train,87
10560.M_train,109
10297.M_train,212
10072.M_train,127
05260.M_train,213
05261.M_train,165
05262.M_train,165
05263.M_train,189
05264.M_train,67
05265.M_train,76
05266.M_train,112
05267.M_train,13
05268.M_train,119
05269.M_train,169
10075.M_train,1
01868.M_train,89
01869.M_train,226
10076.M_train,207
01860.M_train,106
01861.M_train,197
01862.M_train,231
01863.M_train,160
01864.M_train,189
01866.M_train,103
01867.M_train,55
04749.M_train,49
04748.M_train,152
10681.M_train,16
10687.M_train,227
10685.M_train,89
04741.M_train,248
04743.M_train,100
04742.M_train,120
04744.M_train,190
04747.M_train,83
04746.M_train,85
14024.M_train,20
14025.M_train,88
14026.M_train,123
14027.M_train,136
14021.M_train,154
14022.M_train,215
14023.M_train,166
14028.M_train,242
14029.M_train,201
11733.M_train,110
10719.M_train,17
13126.M_train,179
13127.M_train,112
13121.M_train,75
13122.M_train,164
10718.M_train,232
09438.M_train,248
13128.M_train,89
13129.M_train,42
08939.M_train,218
08938.M_train,83
08931.M_train,128
08930.M_train,141
08933.M_train,41
08932.M_train,229
08935.M_train,101
08934.M_train,99
08937.M_train,89
08936.M_train,65
09439.M_train,218
05104.M_train,114
05105.M_train,187
05106.M_train,160
05107.M_train,86
05102.M_train,67
05103.M_train,198
05109.M_train,72
10712.M_train,234
08309.M_train,29
08308.M_train,72
08307.M_train,197
08306.M_train,190
08305.M_train,12
08304.M_train,135
08303.M_train,140
08302.M_train,60
08301.M_train,44
12550.M_train,164
13169.M_train,186
13168.M_train,123
13163.M_train,123
13162.M_train,41
13160.M_train,2
13167.M_train,162
13166.M_train,60
12116.M_train,79
08688.M_train,175
08689.M_train,22
08900.M_train,160
04178.M_train,114
04179.M_train,147
06814.M_train,99
06815.M_train,222
06812.M_train,98
06810.M_train,193
01678.M_train,64
04170.M_train,170
04171.M_train,81
04172.M_train,222
04173.M_train,109
04175.M_train,124
04176.M_train,99
04177.M_train,141
08684.M_train,112
08685.M_train,144
11548.M_train,201
00250.M_train,144
13536.M_train,226
12379.M_train,84
12378.M_train,160
02200.M_train,95
03449.M_train,19
03446.M_train,125
03447.M_train,160
03445.M_train,122
03442.M_train,167
03443.M_train,145
03440.M_train,79
03441.M_train,215
13535.M_train,96
13532.M_train,177
06090.M_train,116
13533.M_train,14
13530.M_train,140
13531.M_train,160
13900.M_train,214
11785.M_train,133
13716.M_train,60
13717.M_train,203
13929.M_train,184
13558.M_train,114
11993.M_train,181
11990.M_train,109
11991.M_train,170
11996.M_train,5
11997.M_train,101
10849.M_train,248
10848.M_train,188
10847.M_train,235
10845.M_train,227
10844.M_train,102
10843.M_train,225
10842.M_train,153
10841.M_train,127
10139.M_train,66
13038.M_train,15
13039.M_train,9
09434.M_train,156
09268.M_train,195
09269.M_train,28
09265.M_train,178
09266.M_train,63
09267.M_train,40
09261.M_train,54
09262.M_train,81
09263.M_train,44
09435.M_train,101
00958.M_train,137
00959.M_train,130
00956.M_train,113
00957.M_train,229
00951.M_train,247
00953.M_train,173
10512.M_train,84
13928.M_train,89
03298.M_train,99
03299.M_train,142
03294.M_train,113
03295.M_train,139
03290.M_train,140
03291.M_train,232
03293.M_train,242
10338.M_train,225
10339.M_train,128
10337.M_train,212
10335.M_train,210
10332.M_train,64
10333.M_train,12
10330.M_train,155
03719.M_train,214
00895.M_train,58
00896.M_train,4
00897.M_train,155
00890.M_train,99
00891.M_train,77
00892.M_train,15
00893.M_train,60
03711.M_train,129
03710.M_train,5
03713.M_train,160
03712.M_train,233
00898.M_train,6
00899.M_train,130
03717.M_train,223
03716.M_train,100
11242.M_train,137
13551.M_train,160
05164.M_train,99
05167.M_train,47
05166.M_train,198
05161.M_train,14
05160.M_train,160
05163.M_train,9
05162.M_train,228
13409.M_train,151
13408.M_train,95
05169.M_train,28
05168.M_train,141
02956.M_train,212
02957.M_train,60
02954.M_train,36
02955.M_train,220
02952.M_train,220
02953.M_train,178
02951.M_train,55
11680.M_train,241
02958.M_train,81
02959.M_train,97
07079.M_train,160
07076.M_train,70
07075.M_train,86
07074.M_train,232
07073.M_train,13
07072.M_train,242
07071.M_train,23
05066.M_train,61
05067.M_train,9
05064.M_train,56
05065.M_train,104
05062.M_train,123
05060.M_train,63
05061.M_train,32
05068.M_train,54
05069.M_train,183
03944.M_train,160
03945.M_train,222
03947.M_train,212
03942.M_train,61
03943.M_train,6
08290.M_train,107
08291.M_train,160
08292.M_train,63
08293.M_train,164
03948.M_train,246
03949.M_train,104
08296.M_train,59
08297.M_train,153
13990.M_train,119
14000.M_train,24
00781.M_train,220
13555.M_train,130
13554.M_train,248
13446.M_train,46
13597.M_train,121
09048.M_train,33
13594.M_train,48
13593.M_train,64
13592.M_train,125
01388.M_train,108
01389.M_train,210
01386.M_train,87
01385.M_train,168
01382.M_train,103
01380.M_train,55
01381.M_train,63
10944.M_train,14
10945.M_train,10
10947.M_train,80
07000.M_train,64
10941.M_train,48
12972.M_train,11
10942.M_train,38
10943.M_train,93
09189.M_train,25
09188.M_train,231
12317.M_train,73
09181.M_train,87
09180.M_train,149
09186.M_train,130
09185.M_train,60
09184.M_train,28
07765.M_train,213
07766.M_train,72
07767.M_train,117
07762.M_train,52
07763.M_train,130
07768.M_train,19
07769.M_train,125
12313.M_train,172
03763.M_train,105
03762.M_train,114
03761.M_train,154
03760.M_train,164
03767.M_train,64
03766.M_train,67
03765.M_train,58
03764.M_train,92
04229.M_train,17
04228.M_train,206
12585.M_train,179
04221.M_train,51
04220.M_train,127
04223.M_train,64
04222.M_train,21
04225.M_train,199
04224.M_train,114
04227.M_train,11
04226.M_train,220
06739.M_train,57
12449.M_train,189
07692.M_train,32
12447.M_train,235
08992.M_train,5
12442.M_train,70
12443.M_train,57
02501.M_train,54
02503.M_train,59
02502.M_train,159
02505.M_train,166
02504.M_train,193
02507.M_train,77
02506.M_train,199
02509.M_train,75
02508.M_train,189
06738.M_train,19
09059.M_train,109
09058.M_train,139
09057.M_train,149
09056.M_train,130
09055.M_train,161
09054.M_train,111
09053.M_train,177
09052.M_train,26
09051.M_train,188
00663.M_train,166
00662.M_train,177
00661.M_train,233
00660.M_train,72
00667.M_train,31
00666.M_train,99
